198.84765625,670.77734375,0.045410849153995514
196.28515625,668.984375,0.045410849153995514
193.91796875,667.2734375,0.046875715255737305
190.11328125,664.25,0.049805447459220886
187.7109375,661.7421875,0.05273517966270447
190.47265625,663.1328125,0.06887922435998917
193.0390625,665.0859375,0.13922332227230072
206.859375,675.234375,0.15143053233623505
230.69921875,693.66796875,0.18414588272571564
274.171875,730.84765625,0.21347372233867645
299.81640625,752.703125,0.26181429624557495
341.40625,787.61328125,0.2725871801376343
355.62890625,799.4765625,0.27991148829460144
397.296875,834.9453125,0.28186464309692383
434.078125,866.75390625,0.286747545003891
453.9921875,884.390625,0.2887006998062134
462.4453125,892.26953125,0.22812238335609436
469.73828125,899.3984375,0.0952468141913414
475.62890625,905.7265625,0.021484702825546265

399.58203125,897.92578125,0.11917296051979065
399.58203125,897.8828125,0.15631341934204102
400.34375,897.484375,0.2227512001991272
403.75,895.49609375,0.22616922855377197
414.56640625,889.40625,0.22812238335609436
419.89453125,886.5,0.24618905782699585
442.7734375,874.8359375,0.2574197053909302
477.43359375,858.43359375,0.27893492579460144
491.734375,851.82421875,0.3136034309864044
524.23046875,837.21484375,0.32776379585266113
579.76171875,813.09375,0.3497672975063324
638.1015625,789.12890625,0.35513848066329956
656.5703125,781.5625,0.20370794832706451

137.14453125,683.078125,0.1118486300110817
137.06640625,682.91796875,0.125520721077919
137.10546875,682.3203125,0.14947737753391266
139.02734375,681.4453125,0.19537651538848877
140.390625,681.046875,0.21249714493751526
148.28515625,678.859375,0.21786831319332123
158.01953125,676.19140625,0.22763408720493317
164.51171875,674.359375,0.26230257749557495
192.27734375,666.4765625,0.27893492579460144
204.6171875,662.85546875,0.32385748624801636
234.38671875,654.41796875,0.33804836869239807
251.6953125,649.44140625,0.35855650901794434
312.91796875,632.00390625,0.3663691282272339
335.875,625.515625,0.37369343638420105
385.0390625,611.90234375,0.3766231834888458
410.359375,604.97265625,0.3785763382911682
511.76953125,577.5859375,0.3775997459888458

447.01953125,621.375,0.08987563848495483
444.5390625,606.20703125,0.09231708198785782
444.77734375,563.3359375,0.11331349611282349
446.8203125,550.078125,0.07718013226985931
449.18359375,537.33984375,0.003906309604644775

281.6640625,757.83984375,0.08206301927566528
281.6640625,757.71875,0.08352788537740707
281.6640625,757.59765625,0.12210269272327423
282.1875,757.28125,0.14947737753391266
283.7109375,757.04296875,0.16949722170829773
287.2734375,756.40625,0.1885404735803604
289.4375,755.80859375,0.19684138894081116
300.13671875,752.58203125,0.19879454374313354
320.2109375,745.6171875,0.21591515839099884
329.5859375,742.234375,0.221774622797966
353.265625,733.75390625,0.22421607375144958
401.46484375,716.55859375,0.22812238335609436
420.69921875,709.87109375,0.23105211555957794
441.4921875,702.78515625,0.23105211555957794
486.76953125,687.734375,0.23154039680957794
511.046875,679.97265625,0.23154039680957794
562.01171875,664.01171875,0.23154039680957794
588.21484375,655.890625,0.23105211555957794
614.859375,647.80859375,0.23007553815841675
641.2265625,639.92578125,0.21005569398403168
667.109375,632.04296875,0.1279621571302414

359.71484375,618.98828125,0.11233691871166229
362.76171875,620.9765625,0.13580529391765594
375.50390625,629.41796875,0.14019989967346191
396.45703125,642.953125,0.16510261595249176
405.390625,648.8828125,0.2222629189491272
415.44921875,655.609375,0.24081788957118988
438.6484375,671.21484375,0.2569314241409302
451.7109375,679.93359375,0.2730754613876343
465.61328125,689.05078125,0.27649348974227905
511.44921875,717.91015625,0.27991148829460144
527.63671875,727.50390625,0.2838177978992462
543.90234375,737.01953125,0.2833295166492462
575.91796875,754.89453125,0.2857709527015686
591.58203125,763.453125,0.28039979934692383
606.60546875,771.53125,0.26132601499557495
635.015625,786.69921875,0.2222629189491272
648.1953125,793.78515625,0.08157473057508469
660.21484375,800.6328125,0.05224689096212387

310.39453125,758.79296875,0.07425040006637573
